Hour,Customer_1,Customer_2,Customer_3,Customer_4
3899,3,14,45,30
3900,9,44,45,30
3901,9,44,45,30
3902,9,44,45,30
3903,9,44,45,30
3904,9,33,45,30
3905,4,33,45,30
3906,5,33,45,30
3907,6,33,45,30
3908,12,33,45,28
3909,12,40,45,28
3910,12,40,20,28
3911,3,40,20,28
3912,4,9,20,28
3913,5,9,14,20
3914,5,9,14,20
3915,5,9,14,20
3916,5,9,14,20
3917,5,9,14,20
3918,5,9,14,20
3919,5,9,14,20
3920,5,14,14,30
3921,6,14,14,30
3922,7,14,45,30
3923,3,14,45,30
3924,9,44,45,30
3925,9,44,45,30
3926,9,44,45,30
3927,9,44,45,30
3928,9,33,45,30
3929,4,33,45,30
3930,5,33,45,30
3931,6,33,45,30
3932,12,33,45,28
3933,12,40,45,28
3934,12,40,20,28
3935,3,40,20,28
3936,4,9,20,28
3937,5,9,14,20
3938,5,9,14,20
3939,5,9,14,20
3940,5,9,14,20
3941,5,9,14,20
3942,5,9,14,20
3943,5,9,14,20
3944,5,14,14,30
3945,6,14,14,30
3946,7,14,45,30
3947,3,14,45,30
3948,9,44,45,30
3949,9,44,45,30
3950,9,44,45,30
3951,9,44,45,30
3952,9,33,45,30
3953,4,33,45,30
3954,5,33,45,30
3955,6,33,45,30
3956,12,33,45,28
3957,12,40,45,28
3958,12,40,20,28
3959,3,40,20,28
3960,4,9,20,28
3961,5,9,14,20
3962,5,9,14,20
3963,5,9,14,20
3964,5,9,14,20
3965,5,9,14,20
3966,5,9,14,20
3967,5,9,14,20
3968,5,14,14,30
3969,6,14,14,30
3970,7,14,45,30
3971,3,14,45,30
3972,9,44,45,30
3973,9,44,45,30
3974,9,44,45,30
3975,9,44,45,30
3976,9,33,45,30
3977,4,33,45,30
3978,5,33,45,30
3979,6,33,45,30
3980,12,33,45,28
3981,12,40,45,28
3982,12,40,20,28
3983,3,40,20,28
3984,4,9,20,28
3985,5,9,14,20
3986,5,9,14,20
3987,5,9,14,20
3988,5,9,14,20
3989,5,9,14,20
3990,5,9,14,20
3991,5,9,14,20
3992,5,14,14,30
3993,6,14,14,30
3994,7,14,45,30
3995,3,14,45,30
3996,9,44,45,30
3997,9,44,45,30
3998,9,44,45,30
3999,9,44,45,30
4000,9,33,45,30
4001,4,33,45,30
4002,5,33,45,30
4003,6,33,45,30
4004,12,33,45,28
4005,12,40,45,28
4006,12,40,20,28
4007,3,40,20,28
4008,4,9,20,28
4009,5,9,14,20
4010,5,9,14,20
4011,5,9,14,20
4012,5,9,14,20
4013,5,9,14,20
4014,5,9,14,20
4015,5,9,14,20
4016,5,14,14,30
4017,6,14,14,30
4018,7,14,45,30
4019,3,14,45,30
4020,9,44,45,30
4021,9,44,45,30
4022,9,44,45,30
4023,9,44,45,30
4024,9,33,45,30
4025,4,33,45,30
4026,5,33,45,30
4027,6,33,45,30
4028,12,33,45,28
4029,12,40,45,28
4030,12,40,20,28
4031,3,40,20,28
4032,4,9,20,28
4033,5,9,14,20
4034,5,9,14,20
4035,5,9,14,20
4036,5,9,14,20
4037,5,9,14,20
4038,5,9,14,20
4039,5,9,14,20
4040,5,14,14,30
4041,6,14,14,30
4042,7,14,45,30
4043,3,14,45,30
4044,9,44,45,30
4045,9,44,45,30
4046,9,44,45,30
4047,9,44,45,30
4048,9,33,45,30
4049,4,33,45,30
4050,5,33,45,30
4051,6,33,45,30
4052,12,33,45,28
4053,12,40,45,28
4054,12,40,20,28
4055,3,40,20,28
4056,4,9,20,28
4057,5,9,14,20
4058,5,9,14,20
4059,5,9,14,20
4060,5,9,14,20
4061,5,9,14,20
4062,5,9,14,20
4063,5,9,14,20
4064,5,14,14,30
4065,6,14,14,30
4066,7,14,45,30
4067,3,14,45,30
4068,9,44,45,30
4069,9,44,45,30
4070,9,44,45,30
4071,9,44,45,30
4072,9,33,45,30
4073,4,33,45,30
4074,5,33,45,30
4075,6,33,45,30
4076,12,33,45,28
4077,12,40,45,28
4078,12,40,20,28
4079,3,40,20,28
4080,4,9,20,28
4081,5,9,14,20
4082,5,9,14,20
4083,5,9,14,20
4084,5,9,14,20
4085,5,9,14,20
4086,5,9,14,20
4087,5,9,14,20
4088,5,14,14,30
4089,6,14,14,30
4090,7,14,45,30
4091,3,14,45,30
4092,9,44,45,30
4093,9,44,45,30
4094,9,44,45,30
4095,9,44,45,30
4096,9,33,45,30
4097,4,33,45,30
4098,5,33,45,30
4099,6,33,45,30
4100,12,33,45,28
4101,12,40,45,28
4102,12,40,20,28
4103,3,40,20,28
4104,4,9,20,28
4105,5,9,14,20
4106,5,9,14,20
4107,5,9,14,20
4108,5,9,14,20
4109,5,9,14,20
4110,5,9,14,20
4111,5,9,14,20
4112,5,14,14,30
4113,6,14,14,30
4114,7,14,45,30
4115,3,14,45,30
4116,9,44,45,30
4117,9,44,45,30
4118,9,44,45,30
4119,9,44,45,30
4120,9,33,45,30
4121,4,33,45,30
4122,5,33,45,30
4123,6,33,45,30
4124,12,33,45,28
4125,12,40,45,28
4126,12,40,20,28
4127,3,40,20,28
4128,4,9,20,28
4129,5,9,14,20
4130,5,9,14,20
4131,5,9,14,20
4132,5,9,14,20
4133,5,9,14,20
4134,5,9,14,20
4135,5,9,14,20
4136,5,14,14,30
4137,6,14,14,30
4138,7,14,45,30
4139,3,14,45,30
4140,9,44,45,30
4141,9,44,45,30
4142,9,44,45,30
4143,9,44,45,30
4144,9,33,45,30
4145,4,33,45,30
4146,5,33,45,30
4147,6,33,45,30
4148,12,33,45,28
4149,12,40,45,28
4150,12,40,20,28
4151,3,40,20,28
4152,4,9,20,28
4153,5,9,14,20
4154,5,9,14,20
4155,5,9,14,20
4156,5,9,14,20
4157,5,9,14,20
4158,5,9,14,20
4159,5,9,14,20
4160,5,14,14,30
4161,6,14,14,30
4162,7,14,45,30
4163,3,14,45,30
4164,9,44,45,30
4165,9,44,45,30
4166,9,44,45,30
4167,9,44,45,30
4168,9,33,45,30
4169,4,33,45,30
4170,5,33,45,30
4171,6,33,45,30
4172,12,33,45,28
4173,12,40,45,28
4174,12,40,20,28
4175,3,40,20,28
4176,4,9,20,28
4177,5,9,14,20
4178,5,9,14,20
4179,5,9,14,20
4180,5,9,14,20
4181,5,9,14,20
4182,5,9,14,20
4183,5,9,14,20
4184,5,14,14,30
4185,6,14,14,30
4186,7,14,45,30
4187,3,14,45,30
4188,9,44,45,30
4189,9,44,45,30
4190,9,44,45,30
4191,9,44,45,30
4192,9,33,45,30
4193,4,33,45,30
4194,5,33,45,30
4195,6,33,45,30
4196,12,33,45,28
4197,12,40,45,28
4198,12,40,20,28
4199,3,40,20,28
4200,4,9,20,28
4201,5,9,14,20
4202,5,9,14,20
4203,5,9,14,20
4204,5,9,14,20
4205,5,9,14,20
4206,5,9,14,20
4207,5,9,14,20
4208,5,14,14,30
4209,6,14,14,30
4210,7,14,45,30
4211,3,14,45,30
4212,9,44,45,30
4213,9,44,45,30
4214,9,44,45,30
4215,9,44,45,30
4216,9,33,45,30
4217,4,33,45,30
4218,5,33,45,30
4219,6,33,45,30
4220,12,33,45,28
4221,12,40,45,28
4222,12,40,20,28
4223,3,40,20,28
4224,4,9,20,28
4225,5,9,14,20
4226,5,9,14,20
4227,5,9,14,20
4228,5,9,14,20
4229,5,9,14,20
4230,5,9,14,20
4231,5,9,14,20
4232,5,14,14,30
4233,6,14,14,30
4234,7,14,45,30
4235,3,14,45,30
4236,9,44,45,30
4237,9,44,45,30
4238,9,44,45,30
4239,9,44,45,30
4240,9,33,45,30
4241,4,33,45,30
4242,5,33,45,30
4243,6,33,45,30
4244,12,33,45,28
4245,12,40,45,28
4246,12,40,20,28
4247,3,40,20,28
4248,4,9,20,28
4249,5,9,14,20
4250,5,9,14,20
4251,5,9,14,20
4252,5,9,14,20
4253,5,9,14,20
4254,5,9,14,20
4255,5,9,14,20
4256,5,14,14,30
4257,6,14,14,30
4258,7,14,45,30
4259,3,14,45,30
4260,9,44,45,30
4261,9,44,45,30
4262,9,44,45,30
4263,9,44,45,30
4264,9,33,45,30
4265,4,33,45,30
4266,5,33,45,30
4267,6,33,45,30
4268,12,33,45,28
4269,12,40,45,28
4270,12,40,20,28
4271,3,40,20,28
4272,4,9,20,28
4273,5,9,14,20
4274,5,9,14,20
4275,5,9,14,20
4276,5,9,14,20
4277,5,9,14,20
4278,5,9,14,20
4279,5,9,14,20
4280,5,14,14,30
4281,6,14,14,30
4282,7,14,45,30
4283,3,14,45,30
4284,9,44,45,30
4285,9,44,45,30
4286,9,44,45,30
4287,9,44,45,30
4288,9,33,45,30
4289,4,33,45,30
4290,5,33,45,30
4291,6,33,45,30
4292,12,33,45,28
4293,12,40,45,28
4294,12,40,20,28
4295,3,40,20,28
4296,4,9,20,28
4297,5,9,14,20
4298,5,9,14,20
4299,5,9,14,20
4300,5,9,14,20
4301,5,9,14,20
4302,5,9,14,20
4303,5,9,14,20
4304,5,14,14,30
4305,6,14,14,30
4306,7,14,45,30
4307,3,14,45,30
4308,9,44,45,30
4309,9,44,45,30
4310,9,44,45,30
4311,9,44,45,30
4312,9,33,45,30
4313,4,33,45,30
4314,5,33,45,30
4315,6,33,45,30
4316,12,33,45,28
4317,12,40,45,28
4318,12,40,20,28
4319,3,40,20,28
4320,4,9,20,28
4321,5,9,14,20
4322,5,9,14,20
4323,5,9,14,20
4324,5,9,14,20
4325,5,9,14,20
4326,5,9,14,20
4327,5,9,14,20
4328,5,14,14,30
4329,6,14,14,30
4330,7,14,45,30
4331,3,14,45,30
4332,9,44,45,30
4333,9,44,45,30
4334,9,44,45,30
4335,9,44,45,30
4336,9,33,45,30
4337,4,33,45,30
4338,5,33,45,30
4339,6,33,45,30
4340,12,33,45,28
4341,12,40,45,28
4342,12,40,20,28
4343,3,40,20,28
4344,4,9,20,28
4345,5,9,14,20
4346,5,9,14,20
4347,5,9,14,20
4348,5,9,14,20
4349,5,9,14,20
4350,5,9,14,20
4351,5,9,14,20
4352,5,14,14,30
4353,6,14,14,30
4354,7,14,45,30
4355,3,14,45,30
4356,9,44,45,30
4357,9,44,45,30
4358,9,44,45,30
4359,9,44,45,30
4360,9,33,45,30
4361,4,33,45,30
4362,5,33,45,30
4363,6,33,45,30
4364,12,33,45,28
4365,12,40,45,28
4366,12,40,20,28
4367,3,40,20,28
4368,4,9,20,28
4369,5,9,14,20
4370,5,9,14,20
4371,5,9,14,20
4372,5,9,14,20
4373,5,9,14,20
4374,5,9,14,20
4375,5,9,14,20
4376,5,14,14,30
4377,6,14,14,30
4378,7,14,45,30
4379,3,14,45,30
4380,9,44,45,30
4381,9,44,45,30
4382,9,44,45,30
4383,9,44,45,30
4384,9,33,45,30
4385,4,33,45,30
4386,5,33,45,30
4387,6,33,45,30
4388,12,33,45,28
4389,12,40,45,28
4390,12,40,20,28
4391,3,40,20,28
4392,4,9,20,28
4393,5,9,14,20
4394,5,9,14,20
4395,5,9,14,20
4396,5,9,14,20
4397,5,9,14,20
4398,5,9,14,20
4399,5,9,14,20
4400,5,14,14,30
4401,6,14,14,30
4402,7,14,45,30
4403,3,14,45,30
4404,9,44,45,30
4405,9,44,45,30
4406,9,44,45,30
4407,9,44,45,30
4408,9,33,45,30
4409,4,33,45,30
4410,5,33,45,30
4411,6,33,45,30
4412,12,33,45,28
4413,12,40,45,28
4414,12,40,20,28
4415,3,40,20,28
4416,4,9,20,28
4417,5,9,14,20
4418,5,9,14,20
4419,5,9,14,20
4420,5,9,14,20
4421,5,9,14,20
4422,5,9,14,20
4423,5,9,14,20
4424,5,14,14,30
4425,6,14,14,30
4426,7,14,45,30
4427,3,14,45,30
4428,9,44,45,30
4429,9,44,45,30
4430,9,44,45,30
4431,9,44,45,30
4432,9,33,45,30
4433,4,33,45,30
4434,5,33,45,30
4435,6,33,45,30
4436,12,33,45,28
4437,12,40,45,28
4438,12,40,20,28
4439,3,40,20,28
4440,4,9,20,28
4441,5,9,14,20
4442,5,9,14,20
4443,5,9,14,20
4444,5,9,14,20
4445,5,9,14,20
4446,5,9,14,20
4447,5,9,14,20
4448,5,14,14,30
4449,6,14,14,30
4450,7,14,45,30
4451,3,14,45,30
4452,9,44,45,30
4453,9,44,45,30
4454,9,44,45,30
4455,9,44,45,30
4456,9,33,45,30
4457,4,33,45,30
4458,5,33,45,30
4459,6,33,45,30
4460,12,33,45,28
4461,12,40,45,28
4462,12,40,20,28
4463,3,40,20,28
4464,4,9,20,28
4465,5,9,14,20
4466,5,9,14,20
4467,5,9,14,20
4468,5,9,14,20
4469,5,9,14,20
4470,5,9,14,20
4471,5,9,14,20
4472,5,14,14,30
4473,6,14,14,30
4474,7,14,45,30
4475,3,14,45,30
4476,9,44,45,30
4477,9,44,45,30
4478,9,44,45,30
4479,9,44,45,30
4480,9,33,45,30
4481,4,33,45,30
4482,5,33,45,30
4483,6,33,45,30
4484,12,33,45,28
4485,12,40,45,28
4486,12,40,20,28
4487,3,40,20,28
4488,4,9,20,28
4489,5,9,14,20
4490,5,9,14,20
4491,5,9,14,20
4492,5,9,14,20
4493,5,9,14,20
4494,5,9,14,20
4495,5,9,14,20
4496,5,14,14,30
4497,6,14,14,30
4498,7,14,45,30
4499,3,14,45,30
4500,9,44,45,30
4501,9,44,45,30
4502,9,44,45,30
4503,9,44,45,30
4504,9,33,45,30
4505,4,33,45,30
4506,5,33,45,30
4507,6,33,45,30
4508,12,33,45,28
4509,12,40,45,28
4510,12,40,20,28
4511,3,40,20,28
4512,4,9,20,28
4513,5,9,14,20
4514,5,9,14,20
4515,5,9,14,20
4516,5,9,14,20
4517,5,9,14,20
4518,5,9,14,20
4519,5,9,14,20
4520,5,14,14,30
4521,6,14,14,30
4522,7,14,45,30
4523,3,14,45,30
4524,9,44,45,30
4525,9,44,45,30
4526,9,44,45,30
4527,9,44,45,30
4528,9,33,45,30
4529,4,33,45,30
4530,5,33,45,30
4531,6,33,45,30
4532,12,33,45,28
4533,12,40,45,28
4534,12,40,20,28
4535,3,40,20,28
4536,4,9,20,28
4537,5,9,14,20
4538,5,9,14,20
4539,5,9,14,20
4540,5,9,14,20
4541,5,9,14,20
4542,5,9,14,20
4543,5,9,14,20
4544,5,14,14,30
4545,6,14,14,30
4546,7,14,45,30
4547,3,14,45,30
4548,9,44,45,30
4549,9,44,45,30
4550,9,44,45,30
4551,9,44,45,30
4552,9,33,45,30
4553,4,33,45,30
4554,5,33,45,30
4555,6,33,45,30
4556,12,33,45,28
4557,12,40,45,28
4558,12,40,20,28
4559,3,40,20,28
4560,4,9,20,28
4561,5,9,14,20
4562,5,9,14,20
4563,5,9,14,20
4564,5,9,14,20
4565,5,9,14,20
4566,5,9,14,20
4567,5,9,14,20
4568,5,14,14,30
4569,6,14,14,30
4570,7,14,45,30
4571,3,14,45,30
4572,9,44,45,30
4573,9,44,45,30
4574,9,44,45,30
4575,9,44,45,30
4576,9,33,45,30
4577,4,33,45,30
4578,5,33,45,30
4579,6,33,45,30
4580,12,33,45,28
4581,12,40,45,28
4582,12,40,20,28
4583,3,40,20,28
4584,4,9,20,28
4585,5,9,14,20
4586,5,9,14,20
4587,5,9,14,20
4588,5,9,14,20
4589,5,9,14,20
4590,5,9,14,20
4591,5,9,14,20
4592,5,14,14,30
4593,6,14,14,30
4594,7,14,45,30
4595,3,14,45,30
4596,9,44,45,30
4597,9,44,45,30
4598,9,44,45,30
4599,9,44,45,30
4600,9,33,45,30
4601,4,33,45,30
4602,5,33,45,30
4603,6,33,45,30
4604,12,33,45,28
4605,12,40,45,28
4606,12,40,20,28
4607,3,40,20,28
4608,4,9,20,28
4609,5,9,14,20
4610,5,9,14,20
4611,5,9,14,20
4612,5,9,14,20
4613,5,9,14,20
4614,5,9,14,20
4615,5,9,14,20
4616,5,14,14,30
4617,6,14,14,30
4618,7,14,45,30
4619,3,14,45,30
4620,9,44,45,30
4621,9,44,45,30
4622,9,44,45,30
4623,9,44,45,30
4624,9,33,45,30
4625,4,33,45,30
4626,5,33,45,30
4627,6,33,45,30
4628,12,33,45,28
4629,12,40,45,28
4630,12,40,20,28
4631,3,40,20,28
4632,4,9,20,28
4633,5,9,14,20
4634,5,9,14,20
4635,5,9,14,20
4636,5,9,14,20
4637,5,9,14,20
4638,5,9,14,20
4639,5,9,14,20
4640,5,14,14,30
4641,6,14,14,30
4642,7,14,45,30
4643,3,14,45,30
4644,9,44,45,30
4645,9,44,45,30
4646,9,44,45,30
4647,9,44,45,30
4648,9,33,45,30
4649,4,33,45,30
4650,5,33,45,30
4651,6,33,45,30
4652,12,33,45,28
4653,12,40,45,28
4654,12,40,20,28
4655,3,40,20,28
4656,4,9,20,28
4657,5,9,14,20
4658,5,9,14,20
4659,5,9,14,20
4660,5,9,14,20
4661,5,9,14,20
4662,5,9,14,20
4663,5,9,14,20
4664,5,14,14,30
4665,6,14,14,30
4666,7,14,45,30
4667,3,14,45,30
4668,9,44,45,30
4669,9,44,45,30
4670,9,44,45,30
4671,9,44,45,30
4672,9,33,45,30
4673,4,33,45,30
4674,5,33,45,30
4675,6,33,45,30
4676,12,33,45,28
4677,12,40,45,28
4678,12,40,20,28
4679,3,40,20,28
4680,4,9,20,28
4681,5,9,14,20
4682,5,9,14,20
4683,5,9,14,20
4684,5,9,14,20
4685,5,9,14,20
4686,5,9,14,20
4687,5,9,14,20
4688,5,14,14,30
4689,6,14,14,30
4690,7,14,45,30
4691,3,14,45,30
4692,9,44,45,30
4693,9,44,45,30
4694,9,44,45,30
4695,9,44,45,30
4696,9,33,45,30
4697,4,33,45,30
4698,5,33,45,30
4699,6,33,45,30
4700,12,33,45,28
4701,12,40,45,28
4702,12,40,20,28
4703,3,40,20,28
4704,4,9,20,28
4705,5,9,14,20
4706,5,9,14,20
4707,5,9,14,20
4708,5,9,14,20
4709,5,9,14,20
4710,5,9,14,20
4711,5,9,14,20
4712,5,14,14,30
4713,6,14,14,30
4714,7,14,45,30
4715,3,14,45,30
4716,9,44,45,30
4717,9,44,45,30
4718,9,44,45,30
4719,9,44,45,30
4720,9,33,45,30
4721,4,33,45,30
4722,5,33,45,30
4723,6,33,45,30
4724,12,33,45,28
4725,12,40,45,28
4726,12,40,20,28
4727,3,40,20,28
4728,4,9,20,28
4729,5,9,14,20
4730,5,9,14,20
4731,5,9,14,20
4732,5,9,14,20
4733,5,9,14,20
4734,5,9,14,20
4735,5,9,14,20
4736,5,14,14,30
4737,6,14,14,30
4738,7,14,45,30
4739,3,14,45,30
4740,9,44,45,30
4741,9,44,45,30
4742,9,44,45,30
4743,9,44,45,30
4744,9,33,45,30
4745,4,33,45,30
4746,5,33,45,30
4747,6,33,45,30
4748,12,33,45,28
4749,12,40,45,28
4750,12,40,20,28
4751,3,40,20,28
4752,4,9,20,28
4753,5,9,14,20
4754,5,9,14,20
4755,5,9,14,20
4756,5,9,14,20
4757,5,9,14,20
4758,5,9,14,20
4759,5,9,14,20
4760,5,14,14,30
4761,6,14,14,30
4762,7,14,45,30
4763,3,14,45,30
4764,9,44,45,30
4765,9,44,45,30
4766,9,44,45,30
4767,9,44,45,30
4768,9,33,45,30
4769,4,33,45,30
4770,5,33,45,30
4771,6,33,45,30
4772,12,33,45,28
4773,12,40,45,28
4774,12,40,20,28
4775,3,40,20,28
4776,4,9,20,28
4777,5,9,14,20
4778,5,9,14,20
4779,5,9,14,20
4780,5,9,14,20
4781,5,9,14,20
4782,5,9,14,20
4783,5,9,14,20
4784,5,14,14,30
4785,6,14,14,30
4786,7,14,45,30
4787,3,14,45,30
4788,9,44,45,30
4789,9,44,45,30
4790,9,44,45,30
4791,9,44,45,30
4792,9,33,45,30
4793,4,33,45,30
4794,5,33,45,30
4795,6,33,45,30
4796,12,33,45,28
4797,12,40,45,28
4798,12,40,20,28
4799,3,40,20,28
4800,4,9,20,28
4801,5,9,14,20
4802,5,9,14,20
4803,5,9,14,20
4804,5,9,14,20
4805,5,9,14,20
4806,5,9,14,20
4807,5,9,14,20
4808,5,14,14,30
4809,6,14,14,30
4810,7,14,45,30
4811,3,14,45,30
4812,9,44,45,30
4813,9,44,45,30
4814,9,44,45,30
4815,9,44,45,30
4816,9,33,45,30
4817,4,33,45,30
4818,5,33,45,30
4819,6,33,45,30
4820,12,33,45,28
4821,12,40,45,28
4822,12,40,20,28
4823,3,40,20,28
4824,4,9,20,28
4825,5,9,14,20
4826,5,9,14,20
4827,5,9,14,20
4828,5,9,14,20
4829,5,9,14,20
4830,5,9,14,20
4831,5,9,14,20
4832,5,14,14,30
4833,6,14,14,30
4834,7,14,45,30
4835,3,14,45,30
4836,9,44,45,30
4837,9,44,45,30
4838,9,44,45,30
4839,9,44,45,30
4840,9,33,45,30
4841,4,33,45,30
4842,5,33,45,30
4843,6,33,45,30
4844,12,33,45,28
4845,12,40,45,28
4846,12,40,20,28
4847,3,40,20,28
4848,4,9,20,28
4849,5,9,14,20
4850,5,9,14,20
4851,5,9,14,20
4852,5,9,14,20
4853,5,9,14,20
4854,5,9,14,20
4855,5,9,14,20
4856,5,14,14,30
4857,6,14,14,30
4858,7,14,45,30
4859,3,14,45,30
4860,9,44,45,30
4861,9,44,45,30
4862,9,44,45,30
4863,9,44,45,30
4864,9,33,45,30
4865,4,33,45,30
4866,5,33,45,30
4867,6,33,45,30
4868,12,33,45,28
4869,12,40,45,28
4870,12,40,20,28
4871,3,40,20,28
4872,4,9,20,28
4873,5,9,14,20
4874,5,9,14,20
4875,5,9,14,20
4876,5,9,14,20
4877,5,9,14,20
4878,5,9,14,20
4879,5,9,14,20
4880,5,14,14,30
4881,6,14,14,30
4882,7,14,45,30
4883,3,14,45,30
4884,9,44,45,30
4885,9,44,45,30
4886,9,44,45,30
4887,9,44,45,30
4888,9,33,45,30
4889,4,33,45,30
4890,5,33,45,30
4891,6,33,45,30
4892,12,33,45,28
4893,12,40,45,28
4894,12,40,20,28
4895,3,40,20,28
4896,4,9,20,28
4897,5,9,14,20
4898,5,9,14,20
4899,5,9,14,20
4900,5,9,14,20
4901,5,9,14,20
4902,5,9,14,20
4903,5,9,14,20
4904,5,14,14,30
4905,6,14,14,30
4906,7,14,45,30
4907,3,14,45,30
4908,9,44,45,30
4909,9,44,45,30
4910,9,44,45,30
4911,9,44,45,30
4912,9,33,45,30
4913,4,33,45,30
4914,5,33,45,30
4915,6,33,45,30
4916,12,33,45,28
4917,12,40,45,28
4918,12,40,20,28
4919,3,40,20,28
4920,4,9,20,28
4921,5,9,14,20
4922,5,9,14,20
4923,5,9,14,20
4924,5,9,14,20
4925,5,9,14,20
4926,5,9,14,20
4927,5,9,14,20
4928,5,14,14,30
4929,6,14,14,30
4930,7,14,45,30
4931,3,14,45,30
4932,9,44,45,30
4933,9,44,45,30
4934,9,44,45,30
4935,9,44,45,30
4936,9,33,45,30
4937,4,33,45,30
4938,5,33,45,30
4939,6,33,45,30
4940,12,33,45,28
4941,12,40,45,28
4942,12,40,20,28
4943,3,40,20,28
4944,4,9,20,28
4945,5,9,14,20
4946,5,9,14,20
4947,5,9,14,20
4948,5,9,14,20
4949,5,9,14,20
4950,5,9,14,20
4951,5,9,14,20
4952,5,14,14,30
4953,6,14,14,30
4954,7,14,45,30
4955,3,14,45,30
4956,9,44,45,30
4957,9,44,45,30
4958,9,44,45,30
4959,9,44,45,30
4960,9,33,45,30
4961,4,33,45,30
4962,5,33,45,30
4963,6,33,45,30
4964,12,33,45,28
4965,12,40,45,28
4966,12,40,20,28
4967,3,40,20,28
4968,4,9,20,28
4969,5,9,14,20
4970,5,9,14,20
4971,5,9,14,20
4972,5,9,14,20
4973,5,9,14,20
4974,5,9,14,20
4975,5,9,14,20
4976,5,14,14,30
4977,6,14,14,30
4978,7,14,45,30
4979,3,14,45,30
4980,9,44,45,30
4981,9,44,45,30
4982,9,44,45,30
4983,9,44,45,30
4984,9,33,45,30
4985,4,33,45,30
4986,5,33,45,30
4987,6,33,45,30
4988,12,33,45,28
4989,12,40,45,28
4990,12,40,20,28
4991,3,40,20,28
4992,4,9,20,28
4993,5,9,14,20
4994,5,9,14,20
4995,5,9,14,20
4996,5,9,14,20
4997,5,9,14,20
4998,5,9,14,20
4999,5,9,14,20
5000,5,14,14,30
5001,6,14,14,30
5002,7,14,45,30
5003,3,14,45,30
5004,9,44,45,30
5005,9,44,45,30
5006,9,44,45,30
5007,9,44,45,30
5008,9,33,45,30
5009,4,33,45,30
5010,5,33,45,30
5011,6,33,45,30
5012,12,33,45,28
5013,12,40,45,28
5014,12,40,20,28
5015,3,40,20,28
5016,4,9,20,28
5017,5,9,14,20
5018,5,9,14,20
5019,5,9,14,20
5020,5,9,14,20
5021,5,9,14,20
5022,5,9,14,20
5023,5,9,14,20
5024,5,14,14,30
5025,6,14,14,30
5026,7,14,45,30
5027,3,14,45,30
5028,9,44,45,30
5029,9,44,45,30
5030,9,44,45,30
5031,9,44,45,30
5032,9,33,45,30
5033,4,33,45,30
5034,5,33,45,30
5035,6,33,45,30
5036,12,33,45,28
5037,12,40,45,28
5038,12,40,20,28
5039,3,40,20,28
5040,4,9,20,28
5041,5,9,14,20
5042,5,9,14,20
5043,5,9,14,20
5044,5,9,14,20
5045,5,9,14,20
5046,5,9,14,20
5047,5,9,14,20
5048,5,14,14,30
5049,6,14,14,30
5050,7,14,45,30
5051,3,14,45,30
5052,9,44,45,30
5053,9,44,45,30
5054,9,44,45,30
5055,9,44,45,30
5056,9,33,45,30
5057,4,33,45,30
5058,5,33,45,30
5059,6,33,45,30
5060,12,33,45,28
5061,12,40,45,28
5062,12,40,20,28
5063,3,40,20,28
5064,4,9,20,28
5065,5,9,14,20
5066,5,9,14,20
5067,5,9,14,20
5068,5,9,14,20
5069,5,9,14,20
5070,5,9,14,20
5071,5,9,14,20
5072,5,14,14,30
5073,6,14,14,30
5074,7,14,45,30
5075,3,14,45,30
5076,9,44,45,30
5077,9,44,45,30
5078,9,44,45,30
5079,9,44,45,30
5080,9,33,45,30
5081,4,33,45,30
5082,5,33,45,30
5083,6,33,45,30
5084,12,33,45,28
5085,12,40,45,28
5086,12,40,20,28
5087,3,40,20,28
5088,4,9,20,28
5089,5,9,14,20
5090,5,9,14,20
5091,5,9,14,20
5092,5,9,14,20
5093,5,9,14,20
5094,5,9,14,20
5095,5,9,14,20
5096,5,14,14,30
5097,6,14,14,30
5098,7,14,45,30
5099,3,14,45,30
5100,9,44,45,30
5101,9,44,45,30
5102,9,44,45,30
5103,9,44,45,30
5104,9,33,45,30
5105,4,33,45,30
5106,5,33,45,30
5107,6,33,45,30
5108,12,33,45,28
5109,12,40,45,28
5110,12,40,20,28
5111,3,40,20,28
5112,4,9,20,28
5113,5,9,14,20
5114,5,9,14,20
5115,5,9,14,20
5116,5,9,14,20
5117,5,9,14,20
5118,5,9,14,20
5119,5,9,14,20
5120,5,14,14,30
5121,6,14,14,30
5122,7,14,45,30
5123,3,14,45,30
5124,9,44,45,30
5125,9,44,45,30
5126,9,44,45,30
5127,9,44,45,30
5128,9,33,45,30
5129,4,33,45,30
5130,5,33,45,30
5131,6,33,45,30
5132,12,33,45,28
5133,12,40,45,28
5134,12,40,20,28
5135,3,40,20,28
5136,4,9,20,28
5137,5,9,14,20
5138,5,9,14,20
5139,5,9,14,20
5140,5,9,14,20
5141,5,9,14,20
5142,5,9,14,20
5143,5,9,14,20
5144,5,14,14,30
5145,6,14,14,30
5146,7,14,45,30
5147,3,14,45,30
5148,9,44,45,30
5149,9,44,45,30
5150,9,44,45,30
5151,9,44,45,30
5152,9,33,45,30
5153,4,33,45,30
5154,5,33,45,30
5155,6,33,45,30
5156,12,33,45,28
5157,12,40,45,28
5158,12,40,20,28
5159,3,40,20,28
5160,4,9,20,28
5161,5,9,14,20
5162,5,9,14,20
5163,5,9,14,20
5164,5,9,14,20
5165,5,9,14,20
5166,5,9,14,20
5167,5,9,14,20
5168,5,14,14,30
